Codigo region;Region;Codigo provincia;Provincia;Codigo comuna;Comuna;Sexo;Anos de escolaridad promedio;Anos de escolaridad promedio para la poblacion de 18 anos o mas
11;Aysén del General Carlos Ibáñez del Campo;114;General Carrera;11402;Río Ibáñez;Total Comuna;9,3;10,5
11;Aysén del General Carlos Ibáñez del Campo;114;General Carrera;11402;Río Ibáñez;Hombre;9,1;10,3
11;Aysén del General Carlos Ibáñez del Campo;114;General Carrera;11402;Río Ibáñez;Mujer;9,5;10,8
12;Magallanes y de la Antártica Chilena;121;Magallanes;12101;Punta Arenas;Total Comuna;10,8;12,5
12;Magallanes y de la Antártica Chilena;121;Magallanes;12101;Punta Arenas;Hombre;10,8;12,6
12;Magallanes y de la Antártica Chilena;121;Magallanes;12101;Punta Arenas;Mujer;10,8;12,5
12;Magallanes y de la Antártica Chilena;121;Magallanes;12102;Laguna Blanca;Total Comuna;11,2;11,9
12;Magallanes y de la Antártica Chilena;121;Magallanes;12102;Laguna Blanca;Hombre;10,9;11,4
12;Magallanes y de la Antártica Chilena;121;Magallanes;12102;Laguna Blanca;Mujer;11,8;13,3
12;Magallanes y de la Antártica Chilena;121;Magallanes;12103;Río Verde;Total Comuna;9,4;9,9
12;Magallanes y de la Antártica Chilena;121;Magallanes;12103;Río Verde;Hombre;9,1;9,3
12;Magallanes y de la Antártica Chilena;121;Magallanes;12103;Río Verde;Mujer;10,0;11,3
12;Magallanes y de la Antártica Chilena;121;Magallanes;12104;San Gregorio;Total Comuna;10,0;11,1
12;Magallanes y de la Antártica Chilena;121;Magallanes;12104;San Gregorio;Hombre;9,3;10,3
12;Magallanes y de la Antártica Chilena;121;Magallanes;12104;San Gregorio;Mujer;11,2;12,3
12;Magallanes y de la Antártica Chilena;122;Antártica Chilena;12201;Cabo de Hornos;Total Comuna;10,7;13,6
12;Magallanes y de la Antártica Chilena;122;Antártica Chilena;12201;Cabo de Hornos;Hombre;10,7;13,6
12;Magallanes y de la Antártica Chilena;122;Antártica Chilena;12201;Cabo de Hornos;Mujer;10,6;13,7
12;Magallanes y de la Antártica Chilena;122;Antártica Chilena;12202;Antártica;Total Comuna;15,0;15,0
12;Magallanes y de la Antártica Chilena;122;Antártica Chilena;12202;Antártica;Hombre;15,1;15,1
12;Magallanes y de la Antártica Chilena;122;Antártica Chilena;12202;Antártica;Mujer;14,3;14,3
12;Magallanes y de la Antártica Chilena;123;Tierra del Fuego;12301;Porvenir;Total Comuna;9,9;11,7
12;Magallanes y de la Antártica Chilena;123;Tierra del Fuego;12301;Porvenir;Hombre;9,8;11,5
12;Magallanes y de la Antártica Chilena;123;Tierra del Fuego;12301;Porvenir;Mujer;10,0;11,9
12;Magallanes y de la Antártica Chilena;123;Tierra del Fuego;12302;Primavera;Total Comuna;9,4;11,0
12;Magallanes y de la Antártica Chilena;123;Tierra del Fuego;12302;Primavera;Hombre;9,1;10,5
12;Magallanes y de la Antártica Chilena;123;Tierra del Fuego;12302;Primavera;Mujer;9,8;11,5
12;Magallanes y de la Antártica Chilena;123;Tierra del Fuego;12303;Timaukel;Total Comuna;10,7;12,4
12;Magallanes y de la Antártica Chilena;123;Tierra del Fuego;12303;Timaukel;Hombre;10,2;11,5
12;Magallanes y de la Antártica Chilena;123;Tierra del Fuego;12303;Timaukel;Mujer;11,4;13,8
12;Magallanes y de la Antártica Chilena;124;Última Esperanza;12401;Natales;Total Comuna;10,1;11,7
12;Magallanes y de la Antártica Chilena;124;Última Esperanza;12401;Natales;Hombre;10,0;11,6
12;Magallanes y de la Antártica Chilena;124;Última Esperanza;12401;Natales;Mujer;10,3;11,9
12;Magallanes y de la Antártica Chilena;124;Última Esperanza;12402;Torres del Paine;Total Comuna;11,1;12,4
12;Magallanes y de la Antártica Chilena;124;Última Esperanza;12402;Torres del Paine;Hombre;10,4;11,5
12;Magallanes y de la Antártica Chilena;124;Última Esperanza;12402;Torres del Paine;Mujer;12,0;13,5
;;;;;;;;
"Fuente: Censo de Población y Vivienda 2024 - Instituto Nacional de Estadísticas.
Nota: La información utilizada fue procesada bajo los principios de protección y privacidad de los datos de la ley 17.374.";;;;;;;;
;;;;;;;;
